,Genotype,Plasmid_counts,Rep_1_counts,Rep_2_counts,Plasmid_RPM,r1_RPM,r2_RPM,r1_FC,r2_FC,avg_FC,neighbors,n_muts
821023,1.001E+17,3,6,0,6.207388862,27.24078127,0,4.388444461,0,2.19422223,13.36997656,8
1043505,1.01111E+17,0,0,1,0,0,3.368182798,,inf,,13.36019405,12
801278,1.00011E+17,0,0,127,0,0,427.7592153,,inf,,13.35915097,10
854245,1.0011E+17,0,0,5,0,0,16.84091399,,inf,,13.35915097,10
91668,1.0121E+14,0,1,0,0,4.540130211,0,inf,,,13.35356858,6
149774,2.0111E+14,1,0,11,2.069129621,0,37.05001078,0,17.90608496,8.95304248,13.3405642,8
273312,1.10111E+15,5,0,5,10.3456481,0,16.84091399,0,1.627825905,0.813912953,13.29776964,6
435533,1.01E+16,0,4,0,0,18.16052084,0,inf,,,13.28053946,5
1248955,1.102E+17,1,6,0,2.069129621,27.24078127,0,13.16533338,0,6.582666691,13.28002503,10
328082,1.201E+15,0,1,2,0,4.540130211,6.736365596,inf,inf,inf,13.2771358,8
1275300,1.1021E+17,1,0,3,2.069129621,0,10.10454839,0,4.883477716,2.441738858,13.27627572,6
256035,1.1001E+15,0,0,14,0,0,47.15455917,,inf,,13.26987406,7
33024,1.0001E+13,0,12,4,0,54.48156253,13.47273119,inf,inf,inf,13.25693195,4
154828,2.0121E+14,0,0,2,0,0,6.736365596,,inf,,13.25418551,8
147515,2.01101E+14,0,1,0,0,4.540130211,0,inf,,,13.25389591,10
786218,1.0001E+17,0,0,2,0,0,6.736365596,,inf,,13.25267366,10
237672,1.01101E+15,0,0,9,0,0,30.31364518,,inf,,13.24013694,6
1179758,1.10011E+17,0,0,4,0,0,13.47273119,,inf,,13.24013694,12
189730,1E+15,0,1,2,0,4.540130211,6.736365596,inf,inf,inf,13.21822737,7
913032,1.0021E+17,0,4,0,0,18.16052084,0,inf,,,13.21086207,7
1431226,1.112E+17,0,0,2,0,0,6.736365596,,inf,,13.21071596,7
901756,1.00201E+17,8,0,207,16.55303697,0,697.2138392,0,42.1199953,21.05999765,13.21051716,10
193908,1.0001E+15,0,0,2,0,0,6.736365596,,inf,,13.20503082,6
1182035,1.101E+17,0,7,1,0,31.78091148,3.368182798,inf,inf,inf,13.20290042,7
400893,1.00012E+16,2,0,8,4.138259241,0,26.94546238,0,6.511303621,3.255651811,13.18930352,12
875695,1.002E+17,0,1,0,0,4.540130211,0,inf,,,13.18448528,8
101240,1.10101E+14,0,0,3,0,0,10.10454839,,inf,,13.169269,8
178410,2.11101E+14,0,0,1,0,0,3.368182798,,inf,,13.169269,10
868506,1.00111E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,11
929227,1.00211E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,12
930957,1.00211E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,14
1096580,1.0121E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,11
1273724,1.10201E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,11
1420465,1.11111E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,9
1471540,1.1121E+17,0,0,1,0,0,3.368182798,,inf,,13.169269,10
1000803,1.011E+17,10,0,299,20.69129621,0,1007.086657,0,48.67199457,24.33599729,13.14454519,7
1024503,1.01101E+17,0,2,0,0,9.080260422,0,inf,,,13.13985463,13
389112,1.0001E+16,1,0,8,2.069129621,0,26.94546238,0,13.02260724,6.511303621,13.13616304,4
127678,2.00001E+14,0,1,0,0,4.540130211,0,inf,,,13.125486,9
913599,1.0021E+17,0,1,0,0,4.540130211,0,inf,,,13.12267749,10
425229,1.00111E+16,0,0,1,0,0,3.368182798,,inf,,13.11020966,10
996049,1.011E+17,0,0,2,0,0,6.736365596,,inf,,13.11020966,6
217764,1.01E+15,0,2,25,0,9.080260422,84.20456995,inf,inf,inf,13.09937271,4
129038,2.0001E+14,0,0,5,0,0,16.84091399,,inf,,13.09910602,6
901732,1.00201E+17,0,0,3,0,0,10.10454839,,inf,,13.09910602,9
901752,1.00201E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,13.09910602,9
423429,1.0011E+16,0,1,0,0,4.540130211,0,inf,,,13.0986219,9
119238,1.112E+14,0,3,0,0,13.62039063,0,inf,,,13.09845001,5
399549,1.00012E+16,0,0,1,0,0,3.368182798,,inf,,13.08506037,9
996145,1.011E+17,0,0,3,0,0,10.10454839,,inf,,13.08506037,8
1377242,1.111E+17,1,4,0,2.069129621,18.16052084,0,8.776888921,0,4.388444461,13.06193202,8
225434,1.0101E+15,0,1,0,0,4.540130211,0,inf,,,13.03513653,8
146503,2.011E+14,0,1,0,0,4.540130211,0,inf,,,13.03441693,8
1148358,1.10001E+17,0,1,0,0,4.540130211,0,inf,,,13.03441693,9
828179,1.00101E+17,0,1,0,0,4.540130211,0,inf,,,12.99707609,9
98929,1.101E+14,0,2,0,0,9.080260422,0,inf,,,12.99516595,5
1000827,1.011E+17,1,0,13,2.069129621,0,43.78637637,0,21.16173677,10.58086838,12.99349228,8
254355,1.1001E+15,3,0,8,6.207388862,0,26.94546238,0,4.340869081,2.17043454,12.99199793,7
376252,1E+16,0,0,5,0,0,16.84091399,,inf,,12.96500539,7
1123494,1.1E+17,0,1,0,0,4.540130211,0,inf,,,12.96058721,5
1180118,1.10011E+17,0,0,5,0,0,16.84091399,,inf,,12.95230787,12
550980,1.02111E+16,0,0,3,0,0,10.10454839,,inf,,12.93270038,10
645131,1.11011E+16,0,1,0,0,4.540130211,0,inf,,,12.93175245,11
1000515,1.011E+17,0,0,3,0,0,10.10454839,,inf,,12.9084481,6
178234,2.11101E+14,0,6,2,0,27.24078127,6.736365596,inf,inf,inf,12.90094593,10
1169887,1.10011E+17,0,1,0,0,4.540130211,0,inf,,,12.8830348,8
150420,2.012E+14,0,1,0,0,4.540130211,0,inf,,,12.88277654,5
388812,1.0001E+16,6,32,37,12.41477772,145.2841667,124.6227635,11.70251856,10.03825975,10.87038916,5.650251025,3
254379,1.1001E+15,1,0,10,2.069129621,0,33.68182798,0,16.27825905,8.139129527,12.86667319,7
18435,1.0011E+12,0,2,0,0,9.080260422,0,inf,,,12.85627051,6
141987,2.01001E+14,0,2,0,0,9.080260422,0,inf,,,12.85627051,6
618573,1.10112E+16,0,0,3,0,0,10.10454839,,inf,,12.85139857,13
119236,1.112E+14,0,3,0,0,13.62039063,0,inf,,,12.79684046,5
1421894,1.11111E+17,0,0,3,0,0,10.10454839,,inf,,12.78245442,13
91585,1.0121E+14,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,12.77066315,5
983697,1.01011E+17,0,1,0,0,4.540130211,0,inf,,,12.76899351,10
1244740,1.102E+17,0,0,43,0,0,144.8318603,,inf,,12.76541093,6
1234225,1.10111E+17,0,3,0,0,13.62039063,0,inf,,,12.75489835,8
1405297,1.1111E+17,0,2,0,0,9.080260422,0,inf,,,12.75489835,8
400413,1.00012E+16,0,0,17,0,0,57.25910757,,inf,,12.75348306,10
404301,1.00012E+16,1,0,14,2.069129621,0,47.15455917,0,22.78956268,11.39478134,12.73054514,12
1222431,1.1011E+17,0,3,0,0,13.62039063,0,inf,,,12.72576912,11
905937,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,12.71677182,9
119234,1.112E+14,0,11,0,0,49.94143232,0,inf,,,12.69180876,5
65327,1.00001E+14,0,1,0,0,4.540130211,0,inf,,,12.68368947,9
34270,1.00011E+13,0,2,0,0,9.080260422,0,inf,,,12.66960198,9
801350,1.00011E+17,2,0,9,4.138259241,0,30.31364518,0,7.325216574,3.662608287,12.66447881,11
1135740,1.10001E+17,0,0,1,0,0,3.368182798,,inf,,12.66252713,5
88464,1.012E+14,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,12.65475573,5
461382,1.01012E+16,0,5,1,0,22.70065105,3.368182798,inf,inf,inf,12.65039671,5
249336,1.1E+15,0,0,7,0,0,23.57727959,,inf,,12.62396821,4
106698,1.10201E+14,0,0,1,0,0,3.368182798,,inf,,12.62054946,10
1002537,1.011E+17,0,0,1,0,0,3.368182798,,inf,,12.62054946,9
1117579,1.01211E+17,0,0,1,0,0,3.368182798,,inf,,12.62054946,14
1358623,1.11011E+17,0,0,2,0,0,6.736365596,,inf,,12.61773678,11
1218745,1.1011E+17,0,2,0,0,9.080260422,0,inf,,,12.60829032,8
992139,1.01011E+17,0,5,0,0,22.70065105,0,inf,,,12.59456949,11
834636,1.00101E+17,0,8,0,0,36.32104169,0,inf,,,12.59337098,5
459726,1.01011E+16,0,1,0,0,4.540130211,0,inf,,,12.57395795,7
1248223,1.102E+17,0,1,0,0,4.540130211,0,inf,,,12.57395795,9
39044,1.01011E+13,0,0,2,0,0,6.736365596,,inf,,12.56874047,8
896572,1.00201E+17,0,0,1,0,0,3.368182798,,inf,,12.55582513,10
400845,1.00012E+16,35,0,542,72.41953672,0,1825.555077,0,25.20804688,12.60402344,12.54664172,11
82944,1.011E+14,7,55,19,14.48390734,249.7071616,63.99547316,17.24031752,4.4183846,10.82935106,15.30143574,3
190188,1.00001E+15,0,0,2,0,0,6.736365596,,inf,,12.53445853,5
222168,1.01001E+15,0,0,3,0,0,10.10454839,,inf,,12.53059101,6
399969,1.00012E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,12.52649976,9
1029317,1.0111E+17,1,9,1,2.069129621,40.8611719,3.368182798,19.74800007,1.627825905,10.68791299,61.26603149,9
751954,1E+17,1,9,1,2.069129621,40.8611719,3.368182798,19.74800007,1.627825905,10.68791299,9.029748929,7
956136,1.01001E+17,0,8,0,0,36.32104169,0,inf,,,12.51570704,8
409969,1.00101E+16,0,5,0,0,22.70065105,0,inf,,,12.51124475,5
1190594,1.101E+17,0,5,0,0,22.70065105,0,inf,,,12.51124475,6
1007659,1.011E+17,1,8,0,2.069129621,36.32104169,0,17.55377784,0,8.776888921,12.49911,10
803787,1.00011E+17,0,6,1,0,27.24078127,3.368182798,inf,inf,inf,12.49862647,9
240590,1.0111E+15,0,2,0,0,9.080260422,0,inf,,,12.46936308,10
145166,2.011E+14,0,0,2,0,0,6.736365596,,inf,,12.46596189,5
155332,2.0121E+14,0,0,8,0,0,26.94546238,,inf,,12.45323242,10
376108,1E+16,10,0,378,20.69129621,0,1273.173098,0,61.53181922,30.76590961,12.43484412,7
1149086,1.10001E+17,0,0,2,0,0,6.736365596,,inf,,12.41866477,12
119256,1.112E+14,1,4,0,2.069129621,18.16052084,0,8.776888921,0,4.388444461,12.41003734,5
1264495,1.10201E+17,3,1,0,6.207388862,4.540130211,0,0.73140741,0,0.365703705,12.39197401,10
155284,2.0121E+14,0,0,4,0,0,13.47273119,,inf,,12.38803225,9
403437,1.00012E+16,0,0,3,0,0,10.10454839,,inf,,12.38407499,11
799550,1.00011E+17,0,0,2,0,0,6.736365596,,inf,,12.37664974,9
1261512,1.10201E+17,0,0,1,0,0,3.368182798,,inf,,12.3746135,6
424921,1.0011E+16,0,6,1,0,27.24078127,3.368182798,inf,inf,inf,12.37269658,10
1486053,1.11211E+17,1,8,0,2.069129621,36.32104169,0,17.55377784,0,8.776888921,12.36796269,17
254163,1.1001E+15,0,0,2,0,0,6.736365596,,inf,,12.36537423,6
874035,1.002E+17,0,0,1,0,0,3.368182798,,inf,,12.35897732,9
25922,1.2E+12,2,12,10,4.138259241,54.48156253,33.68182798,13.16533338,8.139129527,10.65223145,5.346994797,3
5664,1.0001E+11,1,6,5,2.069129621,27.24078127,16.84091399,13.16533338,8.139129527,10.65223145,4.285766461,3
1391449,1.11101E+17,0,0,1,0,0,3.368182798,,inf,,12.34495628,11
385293,1.00002E+16,0,0,11,0,0,37.05001078,,inf,,12.33698499,10
404389,1.001E+16,0,0,8,0,0,26.94546238,,inf,,12.32131214,5
1434250,1.112E+17,0,0,3,0,0,10.10454839,,inf,,12.3201059,7
1001235,1.011E+17,1,0,7,2.069129621,0,23.57727959,0,11.39478134,5.697390669,12.31798963,8
502447,1.02E+16,0,4,0,0,18.16052084,0,inf,,,12.30408767,8
1248079,1.102E+17,0,5,0,0,22.70065105,0,inf,,,12.30408767,8
400844,1.00012E+16,1,0,13,2.069129621,0,43.78637637,0,21.16173677,10.58086838,12.2923666,10
936238,1.01E+17,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,12.27333658,9
88440,1.012E+14,0,4,1,0,18.16052084,3.368182798,inf,inf,inf,12.27298245,5
715429,1.121E+16,0,0,6,0,0,20.20909679,,inf,,12.2146415,7
20822,1.1E+12,0,0,17,0,0,57.25910757,,inf,,12.21369584,5
82958,1.011E+14,0,0,5,0,0,16.84091399,,inf,,12.21171435,5
837019,1.00101E+17,0,1,0,0,4.540130211,0,inf,,,12.19210786,11
806942,1.00011E+17,3,0,3,6.207388862,0,10.10454839,0,1.627825905,0.813912953,12.18728715,12
1034187,1.0111E+17,0,0,1,0,0,3.368182798,,inf,,12.17738147,12
1396812,1.11101E+17,0,2,0,0,9.080260422,0,inf,,,12.17237715,10
1003922,1.011E+17,1,0,4,2.069129621,0,13.47273119,0,6.511303621,3.255651811,12.17167089,11
1327513,1.11001E+17,0,0,2,0,0,6.736365596,,inf,,12.17167089,9
1095926,1.0121E+17,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,12.16598575,10
1016473,1.01101E+17,0,0,2,0,0,6.736365596,,inf,,12.1504132,9
93052,1.0121E+14,0,0,11,0,0,37.05001078,,inf,,12.13848077,9
956976,1.01001E+17,0,1,0,0,4.540130211,0,inf,,,12.13354805,9
155272,2.0121E+14,1,0,10,2.069129621,0,33.68182798,0,16.27825905,8.139129527,12.12723157,10
571917,1.10002E+16,0,0,3,0,0,10.10454839,,inf,,12.12694394,11
1035053,1.0111E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,12.12694394,13
1122052,1.1E+17,0,0,1,0,0,3.368182798,,inf,,12.12694394,6
44590,1.02011E+13,0,1,0,0,4.540130211,0,inf,,,12.12097659,9
130081,2.001E+14,0,3,1,0,13.62039063,3.368182798,inf,inf,inf,12.1067814,5
18003,1.00101E+12,1,3,0,2.069129621,13.62039063,0,6.582666691,0,3.291333345,12.09915061,6
41520,1.02E+13,1,6,5,2.069129621,27.24078127,16.84091399,13.16533338,8.139129527,10.65223145,4.046033412,3
1124527,1.1E+17,0,7,0,0,31.78091148,0,inf,,,12.04248999,8
400847,1.00012E+16,0,0,4,0,0,13.47273119,,inf,,12.03422082,11
225063,1.0101E+15,0,1,0,0,4.540130211,0,inf,,,12.01918756,10
1045899,1.01111E+17,0,2,0,0,9.080260422,0,inf,,,12.01381036,10
390554,1.0001E+16,0,0,2,0,0,6.736365596,,inf,,12.00829682,5
390477,1.0001E+16,0,0,5,0,0,16.84091399,,inf,,12.00785211,10
797085,1.00011E+17,0,1,0,0,4.540130211,0,inf,,,11.99944174,10
972848,1.0101E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.98186933,12
666276,1.11102E+16,0,1,0,0,4.540130211,0,inf,,,11.9686166,10
274764,1.1012E+15,1,7,0,2.069129621,31.78091148,0,15.35955561,0,7.679777806,11.94762425,5
395661,1.00011E+16,0,0,5,0,0,16.84091399,,inf,,11.94271005,11
834696,1.00101E+17,0,5,0,0,22.70065105,0,inf,,,11.94010276,5
394032,1.00011E+16,0,6,2,0,27.24078127,6.736365596,inf,inf,inf,11.93694161,4
455690,1.0101E+16,1,7,0,2.069129621,31.78091148,0,15.35955561,0,7.679777806,11.93545135,8
29058,1.20111E+12,0,3,0,0,13.62039063,0,inf,,,11.93076002,9
407857,1.001E+16,0,1,0,0,4.540130211,0,inf,,,11.92764214,5
254309,1.1001E+15,0,0,3,0,0,10.10454839,,inf,,11.92063512,6
419928,1.0011E+16,1,3,9,2.069129621,13.62039063,30.31364518,6.582666691,14.65043315,10.61654992,9.442559314,4
747852,1E+17,0,3,1,0,13.62039063,3.368182798,inf,inf,inf,11.91876224,5
400831,1.00012E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.91675141,9
489433,1.01111E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.91675141,10
624952,1.11E+16,0,0,1,0,0,3.368182798,,inf,,11.91675141,10
670541,1.1111E+16,0,0,4,0,0,13.47273119,,inf,,11.91675141,9
670613,1.1111E+16,0,0,6,0,0,20.20909679,,inf,,11.91675141,9
675653,1.11111E+16,0,0,2,0,0,6.736365596,,inf,,11.91675141,9
1027230,1.0111E+17,0,0,3,0,0,10.10454839,,inf,,11.91675141,8
568514,1.10001E+16,0,7,0,0,31.78091148,0,inf,,,11.91469954,5
376362,1E+16,0,1,0,0,4.540130211,0,inf,,,11.9141377,7
1218697,1.1011E+17,0,2,0,0,9.080260422,0,inf,,,11.89799749,8
1254127,1.102E+17,0,3,0,0,13.62039063,0,inf,,,11.86465597,10
400557,1.00012E+16,2,0,5,4.138259241,0,16.84091399,0,4.069564763,2.034782382,11.85585398,10
399981,1.00012E+16,1,0,39,2.069129621,0,131.3591291,0,63.48521031,31.74260515,11.84387287,10
337338,1.2012E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,11.83431336,8
1387370,1.11101E+17,0,1,0,0,4.540130211,0,inf,,,11.83431336,11
254307,1.1001E+15,17,0,287,35.17520355,0,966.668463,0,27.48153146,13.74076573,11.81446286,6
298385,1.111E+15,0,2,1,0,9.080260422,3.368182798,inf,inf,inf,11.81025778,10
437291,1.01E+16,0,1,0,0,4.540130211,0,inf,,,11.81025778,8
17784,1.00101E+12,1,3,9,2.069129621,13.62039063,30.31364518,6.582666691,14.65043315,10.61654992,5.399829735,4
414004,1.00101E+16,0,0,1,0,0,3.368182798,,inf,,11.7991887,7
996169,1.011E+17,0,0,3,0,0,10.10454839,,inf,,11.7991887,8
1151428,1.1001E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.7991887,6
680909,1.11112E+16,0,0,1,0,0,3.368182798,,inf,,11.78863979,10
824077,1.001E+17,0,0,1,0,0,3.368182798,,inf,,11.78863979,11
902485,1.0021E+17,0,0,1,0,0,3.368182798,,inf,,11.78863979,7
424932,1.0011E+16,0,3,0,0,13.62039063,0,inf,,,11.77294355,10
273888,1.10111E+15,1,0,7,2.069129621,0,23.57727959,0,11.39478134,5.697390669,11.76738962,6
338462,1.2012E+15,0,4,0,0,18.16052084,0,inf,,,11.76342549,10
400833,1.00012E+16,0,0,30,0,0,101.0454839,,inf,,11.75927378,10
1164638,1.1001E+17,0,0,3,0,0,10.10454839,,inf,,11.75815732,12
393996,1.00011E+16,0,9,5,0,40.8611719,16.84091399,inf,inf,inf,11.7449134,4
286832,1.1101E+15,0,0,4,0,0,13.47273119,,inf,,11.68308961,11
1260292,1.10201E+17,0,0,1,0,0,3.368182798,,inf,,11.68308961,7
1369380,1.111E+17,0,0,2,0,0,6.736365596,,inf,,11.68308961,8
1389697,1.11101E+17,0,0,2,0,0,6.736365596,,inf,,11.68308961,10
6924,1.01E+11,3,14,20,6.207388862,63.56182295,67.36365596,10.23970374,10.8521727,10.54593822,6.496060551,3
255171,1.1001E+15,0,0,5,0,0,16.84091399,,inf,,11.68222242,7
1347124,1.1101E+17,0,0,24,0,0,80.83638715,,inf,,11.6819498,9
834625,1.00101E+17,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,11.67649947,5
513240,1.0201E+16,3,0,6,6.207388862,0,20.20909679,0,3.255651811,1.627825905,11.67484628,4
1180196,1.10011E+17,3,0,7,6.207388862,0,23.57727959,0,3.798260446,1.899130223,11.67233135,14
749584,1E+17,0,0,1,0,0,3.368182798,,inf,,11.66011012,7
883243,1.002E+17,3,5,0,6.207388862,22.70065105,0,3.65703705,0,1.828518525,11.64572603,9
282905,1.11E+15,0,1,0,0,4.540130211,0,inf,,,11.61933273,10
425497,1.00111E+16,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.61878238,8
254313,1.1001E+15,0,0,5,0,0,16.84091399,,inf,,11.59307097,7
1073355,1.01201E+17,1,5,0,2.069129621,22.70065105,0,10.97111115,0,5.485555576,11.59098952,9
576312,1.1001E+16,0,0,1,0,0,3.368182798,,inf,,11.58547474,5
17478,1.001E+12,0,1,0,0,4.540130211,0,inf,,,11.57999407,5
821467,1.001E+17,0,7,1,0,31.78091148,3.368182798,inf,inf,inf,11.57991151,10
24206,1.11E+12,1,0,2,2.069129621,0,6.736365596,0,3.255651811,1.627825905,11.57399479,5
627555,1.11001E+16,0,0,8,0,0,26.94546238,,inf,,11.55518511,7
11047,2.00011E+11,0,0,4,0,0,13.47273119,,inf,,11.5496814,7
210822,1.00111E+15,0,0,2,0,0,6.736365596,,inf,,11.53072962,5
376060,1E+16,0,0,2,0,0,6.736365596,,inf,,11.53047103,6
101130,1.10101E+14,0,0,1,0,0,3.368182798,,inf,,11.52311038,8
133406,2.0011E+14,0,0,1,0,0,3.368182798,,inf,,11.52311038,7
777484,1.00001E+17,0,0,1,0,0,3.368182798,,inf,,11.52311038,9
1003268,1.011E+17,0,0,2,0,0,6.736365596,,inf,,11.52311038,10
1248945,1.102E+17,1,6,0,2.069129621,27.24078127,0,13.16533338,0,6.582666691,11.47291276,10
1170775,1.10011E+17,0,2,0,0,9.080260422,0,inf,,,11.47234117,9
395649,1.00011E+16,0,0,1,0,0,3.368182798,,inf,,11.47143346,10
516082,1.0201E+16,0,0,1,0,0,3.368182798,,inf,,11.47143346,10
600629,1.10101E+16,0,0,2,0,0,6.736365596,,inf,,11.47143346,9
1125508,1.1E+17,0,0,1,0,0,3.368182798,,inf,,11.47143346,6
431949,1.00112E+16,1,0,30,2.069129621,0,101.0454839,0,48.83477716,24.41738858,11.46144469,12
429463,1.00111E+16,0,0,1,0,0,3.368182798,,inf,,11.45246328,9
38151,1.0101E+13,0,0,1,0,0,3.368182798,,inf,,11.44942782,8
732677,1.1211E+16,0,0,2,0,0,6.736365596,,inf,,11.44942782,8
1197577,1.10101E+17,0,0,1,0,0,3.368182798,,inf,,11.44942782,6
1244764,1.102E+17,0,0,2,0,0,6.736365596,,inf,,11.44942782,7
821039,1.001E+17,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,11.44796474,10
1146477,1.10001E+17,0,0,1,0,0,3.368182798,,inf,,11.43723891,11
18658,1.00111E+12,1,2,0,2.069129621,9.080260422,0,4.388444461,0,2.19422223,11.4302857,7
2860,1101120020,6,0,17,12.41477772,0,57.25910757,0,4.612173399,2.306086699,11.42884343,6
274824,1.1012E+15,1,6,0,2.069129621,27.24078127,0,13.16533338,0,6.582666691,11.42634627,5
757399,1E+17,0,0,5,0,0,16.84091399,,inf,,11.42414138,7
850861,1.0011E+17,0,0,5,0,0,16.84091399,,inf,,11.42414138,10
274758,1.1012E+15,0,6,0,0,27.24078127,0,inf,,,11.40873625,5
625538,1.11E+16,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,11.40380291,5
1235268,1.10111E+17,9,0,520,18.62216659,0,1751.455055,0,94.05216342,47.02608171,11.40170736,11
1249087,1.102E+17,1,11,0,2.069129621,49.94143232,0,24.13644453,0,12.06822227,11.39154458,10
86400,1.0111E+14,0,0,17,0,0,57.25910757,,inf,,11.38928523,4
402573,1.00012E+16,4,0,27,8.276518483,0,90.94093555,0,10.98782486,5.493912431,11.37898825,12
277995,1.1012E+15,1,1,0,2.069129621,4.540130211,0,2.19422223,0,1.097111115,11.3726685,11
821034,1.001E+17,0,2,0,0,9.080260422,0,inf,,,11.37221463,8
1000802,1.011E+17,2,0,5,4.138259241,0,16.84091399,0,4.069564763,2.034782382,11.36704683,6
63069,1E+14,0,8,0,0,36.32104169,0,inf,,,11.36508107,9
17619,1.001E+12,2,1,0,4.138259241,4.540130211,0,1.097111115,0,0.548555558,11.35680104,6
990345,1.01011E+17,0,1,0,0,4.540130211,0,inf,,,11.35032553,10
1248055,1.102E+17,0,1,0,0,4.540130211,0,inf,,,11.35032553,7
155258,2.0121E+14,0,0,5,0,0,16.84091399,,inf,,11.34853425,9
525261,1.02012E+16,0,0,3,0,0,10.10454839,,inf,,11.33916855,12
635316,1.11002E+16,0,3,0,0,13.62039063,0,inf,,,11.33868941,10
259491,1.1002E+15,0,0,1,0,0,3.368182798,,inf,,11.32787,6
400701,1.00012E+16,0,0,4,0,0,13.47273119,,inf,,11.31714592,11
1249015,1.102E+17,1,5,0,2.069129621,22.70065105,0,10.97111115,0,5.485555576,11.31017641,10
53942,1.1101E+13,0,1,1,0,4.540130211,3.368182798,inf,inf,inf,11.30480034,8
485617,1.0111E+16,0,1,0,0,4.540130211,0,inf,,,11.29771495,7
274754,1.1012E+15,0,7,1,0,31.78091148,3.368182798,inf,inf,inf,11.29705123,5
676235,1.11111E+16,0,6,2,0,27.24078127,6.736365596,inf,inf,inf,11.28371289,12
32844,1.0001E+13,3,14,20,6.207388862,63.56182295,67.36365596,10.23970374,10.8521727,10.54593822,5.899188612,3
990409,1.01011E+17,0,3,1,0,13.62039063,3.368182798,inf,inf,inf,11.26649001,9
1204236,1.10101E+17,0,0,5,0,0,16.84091399,,inf,,11.25569544,11
472201,1.01101E+16,0,5,0,0,22.70065105,0,inf,,,11.25136719,7
898300,1.00201E+17,1,0,11,2.069129621,0,37.05001078,0,17.90608496,8.95304248,11.24937372,9
940406,1.01E+17,0,2,1,0,9.080260422,3.368182798,inf,inf,inf,11.24590465,8
806462,1.00011E+17,1,0,1,2.069129621,0,3.368182798,0,1.627825905,0.813912953,11.24320152,10
120960,1.11201E+14,0,5,0,0,22.70065105,0,inf,,,11.22971055,5
423991,1.0011E+16,0,1,0,0,4.540130211,0,inf,,,11.22665677,9
85710,1.01101E+14,0,0,2,0,0,6.736365596,,inf,,11.21576603,8
483845,1.0111E+16,0,0,3,0,0,10.10454839,,inf,,11.21576603,7
135222,2.002E+14,0,0,1,0,0,3.368182798,,inf,,11.21342706,4
119376,1.112E+14,3,3,0,6.207388862,13.62039063,0,2.19422223,0,1.097111115,11.20781326,5
400773,1.00012E+16,2,0,11,4.138259241,0,37.05001078,0,8.95304248,4.47652124,11.17832928,10
240564,1.0111E+15,0,1,0,0,4.540130211,0,inf,,,11.1720808,8
139708,2.0021E+14,0,0,7,0,0,23.57727959,,inf,,11.16744062,8
249204,1.1E+15,0,0,2,0,0,6.736365596,,inf,,11.14527815,5
419971,1.0011E+16,0,3,0,0,13.62039063,0,inf,,,11.14458593,7
404299,1.00012E+16,0,0,1,0,0,3.368182798,,inf,,11.14367821,11
423847,1.0011E+16,1,8,2,2.069129621,36.32104169,6.736365596,17.55377784,3.255651811,10.40471483,44.35653921,8
12622,2.0101E+11,0,1,0,0,4.540130211,0,inf,,,11.13036616,7
444176,1.01001E+16,0,2,0,0,9.080260422,0,inf,,,11.09466878,7
302774,1.1111E+15,0,2,1,0,9.080260422,3.368182798,inf,inf,inf,11.09189791,10
254331,1.1001E+15,0,0,15,0,0,50.52274197,,inf,,11.09095401,7
400839,1.00012E+16,1,0,16,2.069129621,0,53.89092477,0,26.04521449,13.02260724,11.07780473,10
423427,1.0011E+16,1,8,2,2.069129621,36.32104169,6.736365596,17.55377784,3.255651811,10.40471483,13.63857734,8
1248942,1.102E+17,0,6,0,0,27.24078127,0,inf,,,11.06607188,8
254319,1.1001E+15,1,0,10,2.069129621,0,33.68182798,0,16.27825905,8.139129527,11.04123975,7
131089,2.001E+14,0,2,0,0,9.080260422,0,inf,,,11.03424458,7
55350,1.111E+13,1,8,2,2.069129621,36.32104169,6.736365596,17.55377784,3.255651811,10.40471483,8.334668968,6
461460,1.01012E+16,0,0,1,0,0,3.368182798,,inf,,11.03054464,6
