genotype,pre_freq,pre_n,post_freq,post_n,change
N-001000100000010120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001011000000020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000010000000011,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010001000000010020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001001010001000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110001200001121000,4.036937982540243e-05,20,4.953683063357606e-05,1,0.22159990908407223
N-001110101012101010,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000101001111110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000000120000,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-101211201101010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000100010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201101001110121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011100000001000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100011010000010101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000101000000010,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-000001100000000100,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-001000000000000120,6.257253872937377e-05,31,4.953683063357606e-05,1,-0.20505250154143276
N-110011010000020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000110010000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100001000000120000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000101200000021000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000100000100,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000001200000001110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111010001000010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110100000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201001111110011,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000011200001100100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001000020100,2.0184689912701216e-05,10,0.0001486104919007282,3,6.062198810426282
N-000111200000000011,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000010200010000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000201000000010,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-001110101002101110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001010000001000,1.4129282938890851e-05,7,0.0001486104919007282,3,8.888802562885795
N-100000000000001001,0.0001675329262754201,83,4.953683063357606e-05,1,-0.7001367522036157
N-000000100001010001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110000001001001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010110101112100120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111110100011000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000110000000001001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000200000111110021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010100102101010,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-001200001000000000,1.8166220921431094e-05,9,9.907366126715212e-05,2,4.221355930174672
N-000010000000020001,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000100000000001020,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-010011101101111020,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100001001000010100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100010000002010000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-100000001000000020,3.835091083413231e-05,19,9.907366126715212e-05,2,1.5431091465448352
N-001110001102001021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110010200000100020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111101201011000000,4.036937982540243e-06,2,0.00019814732253430425,4,38.53737830892842
N-001101000000001010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000001000002100001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001100000002020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000001002010010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100100000020000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000010000000001120,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-100000200100000000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-010100111100100100,6.055406973810365e-06,3,0.0001486104919007282,3,20.205083201590153
N-100000100000120120,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-101111210010010111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110001201102010120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010000001020000,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-110010000010000010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-110000200001121120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000000010100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-110200000100000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111000000001000000,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-000001210011120010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200000101011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000200000000020010,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-100100000001000000,4.64247867992128e-05,23,9.907366126715212e-05,2,1.1101552167402309
N-010010000002010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010200010001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111211210012011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010101010000000000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000000000002010100,1.0092344956350608e-05,5,0.0001486104919007282,3,12.487724416204072
N-001001010010000000,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-100200000000001000,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000200211102121011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001000100000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111000200101120121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001101000001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000020010,2.624009688651158e-05,13,9.907366126715212e-05,2,2.6737630443856966
N-010000000000021000,1.0092344956350608e-05,5,0.0001486104919007282,3,12.487724416204072
N-000010000100020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011000000000000010,2.422162789524146e-05,12,9.907366126715212e-05,2,2.9677716951027144
N-000111000000121111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110100011120010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000101201000001000,1.4129282938890851e-05,7,9.907366126715212e-05,2,5.614567370533204
N-000000000100000011,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-000101200000001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001101200100000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100000100001000000,3.0277034869051824e-05,15,4.953683063357606e-05,1,0.6157807428088885
N-000000001112101120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101010000110110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001000020000,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-001000200001000010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100001200011120120,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001200110010000000,0.0,0,0.00034675781443503244,7,346.75781443503246
N-001210101002111010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100002100001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000100000000010,2.422162789524146e-05,12,9.907366126715212e-05,2,2.9677716951027144
N-001101201000000000,0.0,0,0.0001486104919007282,3,148.6104919007282
N-001101100000000001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000100010011000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000200000100010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000002020000,3.229550386032194e-05,16,0.00019814732253430425,4,4.981207654034843
N-001000010000100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000000001020010,2.8258565877781702e-05,14,9.907366126715212e-05,2,2.420320110191929
N-000000011111101120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110200000001000000,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-001000000001020000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-010000000010001000,8.073875965080486e-06,4,0.0001486104919007282,3,15.48804683648782
N-000200110010000011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200002000100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100210010010010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101101201111111010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010011001001120110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000001000100100,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-001110111002101010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000100010000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000110000001010010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000011001000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110110110012001101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100100002000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000200010000100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000200012101000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100100011001000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000201010000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001110001002000021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200002000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100100001000000,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-000111001111110001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000000111020,2.220315890397134e-05,11,4.953683063357606e-05,1,1.1780151074570466
N-011201200112120010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100100002020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200000000021000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001110000102010021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011000000100000000,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-010000010010000100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000100000010100,6.055406973810365e-06,3,9.907366126715212e-05,2,13.183967223807933
N-110001100000000000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-001000001110101120,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-011100010010110010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001101200001000000,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-011200100010101000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001011101012000010,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000001001001000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100001000000010,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000010110010020001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001010101120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010111200111000121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110001000011100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010000000100000,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-100010001110021010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010201101020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001100000010,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-000200010000020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000000001021000,2.0184689912701216e-05,10,9.907366126715212e-05,2,3.7238671738665983
N-000010000000001001,3.633244184286219e-05,18,4.953683063357606e-05,1,0.3536974314804565
N-000000000000010101,8.477569763334511e-05,42,4.953683063357606e-05,1,-0.41082576967663176
N-000111200000010000,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000210000010000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100001000000100100,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-110000200100000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011110001000000000,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-010100000010000000,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-000010000111101000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000001000100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000210000000000000,0.00010496038754604632,52,0.0001486104919007282,3,0.4119473830322979
N-101010201101021110,7.872029065953475e-05,39,4.953683063357606e-05,1,-0.3660731764086747
N-101111200001120021,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000000110000,3.229550386032194e-05,16,9.907366126715212e-05,2,2.0056208696216586
N-000010101000000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-001110201102000021,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-100010201001020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100000000011000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000011000001020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010010100121100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001010010100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000101100000011020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000011000000000020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000200001020010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000210200112020011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010201010100100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100101000000000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-000200000102000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000200001000110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010011010111120010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000000000101,4.2387848816672555e-05,21,4.953683063357606e-05,1,0.16476921561864538
N-110101001110021000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000011101001110121,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000010001000120100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-011000210111120000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100100010000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010000000000011010,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000110200012121111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111001210000011001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000000000001010,6.055406973810365e-05,30,9.907366126715212e-05,2,0.625784642557985
N-010000001000001000,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-001001110011010120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001100000000010,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-000001100000121000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000200001110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010000000100020,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-011001201110111000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000010201001020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100010001100110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000001010001,3.0277034869051824e-05,15,4.953683063357606e-05,1,0.6157807428088885
N-101000000000011000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-101201000001121001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001101000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110211201012111101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010101000000001000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
